track_n,line,lyric,track_title,album
5,24,"""Run as fast as you can""",Dear John,Speak Now
5,25,"Dear John, I see it all now that you're gone",Dear John,Speak Now
5,26,Don't you think I was too young to be messed with?,Dear John,Speak Now
5,27,The girl in the dress cried the whole way home,Dear John,Speak Now
5,28,"Dear John, I see it all now, it was wrong",Dear John,Speak Now
5,29,Don't you think nineteen's too young,Dear John,Speak Now
5,30,"To be played by your dark, twisted games",Dear John,Speak Now
5,31,When I loved you so?,Dear John,Speak Now
5,32,I shoulda known,Dear John,Speak Now
5,33,You are an expert at sorry,Dear John,Speak Now
5,34,And keeping lines blurry,Dear John,Speak Now
5,35,Never impressed by me acing your tests,Dear John,Speak Now
5,36,All the girls that you've run dry have tired lifeless eyes,Dear John,Speak Now
5,37,'Cause you burned them out,Dear John,Speak Now
5,38,But I took your matches,Dear John,Speak Now
5,39,Before fire could catch me,Dear John,Speak Now
5,40,So don't look now,Dear John,Speak Now
5,41,I'm shining like fireworks,Dear John,Speak Now
5,42,"Over your sad empty town, yeah",Dear John,Speak Now
5,43,"Oh, oh, oh, oh, oh, oh",Dear John,Speak Now
5,44,"Dear John, I see it all now that you're gone",Dear John,Speak Now
5,45,Don't you think I was too young to be messed with?,Dear John,Speak Now
5,46,The girl in the dress cried the whole way home,Dear John,Speak Now
5,47,I see it all now that you're gone,Dear John,Speak Now
5,48,Don't you think I was too young to be messed with?,Dear John,Speak Now
5,49,The girl in the dress wrote you a song,Dear John,Speak Now
5,50,You shoulda known,Dear John,Speak Now
5,51,You shoulda known,Dear John,Speak Now
5,52,Don't you think I was too young?,Dear John,Speak Now
5,53,You shoulda known,Dear John,Speak Now
8,1,Your little hand's wrapped around my finger,Never Grow Up,Speak Now
8,2,And it's so quiet in the world tonight,Never Grow Up,Speak Now
8,3,Your little eyelids flutter cause you're dreaming,Never Grow Up,Speak Now
8,4,"So I tuck you in, turn on your favorite night light",Never Grow Up,Speak Now
8,5,"To you everything's funny, you got nothing to regret",Never Grow Up,Speak Now
8,6,"I'd give all I have, honey",Never Grow Up,Speak Now
8,7,If you could stay like that,Never Grow Up,Speak Now
8,8,"Oh darling, don't you ever grow up",Never Grow Up,Speak Now
8,9,"Don't you ever grow up, just stay this little",Never Grow Up,Speak Now
8,10,"Oh darling, don't you ever grow up",Never Grow Up,Speak Now
8,11,"Don't you ever grow up, it could stay this simple",Never Grow Up,Speak Now
8,12,"I won't let nobody hurt you, won't let no one break your heart",Never Grow Up,Speak Now
8,13,And no one will desert you,Never Grow Up,Speak Now
8,14,"Just try to never grow up, never grow up",Never Grow Up,Speak Now
8,15,You're in the car on the way to the movies,Never Grow Up,Speak Now
8,16,And you're mortified your mom's dropping you off,Never Grow Up,Speak Now
8,17,"At fourteen, there's just so much you can't do",Never Grow Up,Speak Now
8,18,And you can't wait to move out someday and call your own shots,Never Grow Up,Speak Now
8,19,But don't make her drop you off around the block,Never Grow Up,Speak Now
8,20,Remember that she's getting older too,Never Grow Up,Speak Now
8,21,And don't lose the way that you dance around in your pj's getting ready for school,Never Grow Up,Speak Now
8,22,"Oh darling, don't you ever grow up",Never Grow Up,Speak Now
8,23,"Don't you ever grow up, just stay this little",Never Grow Up,Speak Now
8,24,"Oh darling, don't you ever grow up",Never Grow Up,Speak Now
8,25,"Don't you ever grow up, it could stay this simple",Never Grow Up,Speak Now
8,26,"No one's ever burned you, nothing's ever left you scarred",Never Grow Up,Speak Now
8,27,"And even though you want to, just try to never grow up",Never Grow Up,Speak Now
8,28,Take pictures in your mind of your childhood room,Never Grow Up,Speak Now
8,29,Memorize what it sounded like when your dad gets home,Never Grow Up,Speak Now
8,30,"Remember the footsteps, remember the words said",Never Grow Up,Speak Now
8,31,And all your little brother's favorite songs,Never Grow Up,Speak Now
8,32,I just realized everything I have is someday gonna be gone,Never Grow Up,Speak Now
8,33,So here I am in my new apartment,Never Grow Up,Speak Now
8,34,"In a big city, they just dropped me off",Never Grow Up,Speak Now
8,35,It's so much colder than I thought it would be,Never Grow Up,Speak Now
8,36,So I tuck myself in and turn my night light on,Never Grow Up,Speak Now
8,37,Wish I'd never grown up,Never Grow Up,Speak Now
8,38,I wish I'd never grown up,Never Grow Up,Speak Now
8,39,"Oh, I don't wanna grow up, wish I'd never grown up",Never Grow Up,Speak Now
8,40,I could still be little,Never Grow Up,Speak Now
8,41,"Oh, I don't wanna grow up, wish I'd never grown up",Never Grow Up,Speak Now
8,42,It could still be simple,Never Grow Up,Speak Now
8,43,"Oh darling, don't you ever grow up",Never Grow Up,Speak Now
8,44,"Don't you ever grow up, just stay this little",Never Grow Up,Speak Now
8,45,"Oh darling, don't you ever grow up",Never Grow Up,Speak Now
8,46,"Don't you ever grow up, it could stay this simple",Never Grow Up,Speak Now
8,47,Won't let nobody hurt you,Never Grow Up,Speak Now
8,48,Won't let no one break your heart,Never Grow Up,Speak Now
8,49,"And even though you want to, please try to never grow up",Never Grow Up,Speak Now
8,50,"Oh, don't you ever grow up",Never Grow Up,Speak Now
8,51,"Oh, never grow up, just never grow up",Never Grow Up,Speak Now
9,1,There I was again tonight,Enchanted,Speak Now
9,2,"Forcing laughter, faking smiles",Enchanted,Speak Now
9,3,"Same old tired, lonely place",Enchanted,Speak Now
9,4,"Walls of insincerity, shifting eyes and vacancy",Enchanted,Speak Now
9,5,Vanished when I saw your face,Enchanted,Speak Now
9,6,"All I can say is, it was enchanting to meet you",Enchanted,Speak Now
9,7,"Your eyes whispered, ""Have we met?""Across the room your silhouette",Enchanted,Speak Now
9,8,Starts to make its way to me,Enchanted,Speak Now
9,9,The playful conversation starts,Enchanted,Speak Now
9,10,Counter all your quick remarks,Enchanted,Speak Now
9,11,Like passing notes in secrecy,Enchanted,Speak Now
9,12,And it was enchanting to meet you,Enchanted,Speak Now
9,13,"All I can say is, I was enchanted to meet you",Enchanted,Speak Now
9,14,This night is sparkling,Enchanted,Speak Now
9,15,Don't you let it go,Enchanted,Speak Now
9,16,I'm wonderstruck,Enchanted,Speak Now
9,17,Blushing all the way home,Enchanted,Speak Now
9,18,I'll spend forever,Enchanted,Speak Now
9,19,Wondering if you knew,Enchanted,Speak Now
9,20,I was enchanted to meet you,Enchanted,Speak Now
9,21,The lingering question kept me up,Enchanted,Speak Now
9,22,"2AM, who do you love?",Enchanted,Speak Now
9,23,I wonder 'til I'm wide awake,Enchanted,Speak Now
9,24,And now I'm pacing back and forth,Enchanted,Speak Now
9,25,Wishing you were at my door,Enchanted,Speak Now
9,26,"I'd open up and you would say, ""Hey""",Enchanted,Speak Now
9,27,It was enchanting to meet you,Enchanted,Speak Now
9,28,All I know is I was enchanted to meet you,Enchanted,Speak Now
9,29,This night is sparkling,Enchanted,Speak Now
9,30,Don't you let it go,Enchanted,Speak Now
9,31,I'm wonderstruck,Enchanted,Speak Now
9,32,Blushing all the way home,Enchanted,Speak Now
9,33,I'll spend forever,Enchanted,Speak Now
9,34,Wondering if you knew,Enchanted,Speak Now
9,35,This night is flawless,Enchanted,Speak Now
9,36,Don't you let it go,Enchanted,Speak Now
9,37,I'm wonderstruck,Enchanted,Speak Now
9,38,Dancing around all alone,Enchanted,Speak Now
9,39,I'll spend forever,Enchanted,Speak Now
9,40,Wondering if you knew,Enchanted,Speak Now
9,41,I was enchanted to meet you,Enchanted,Speak Now
9,42,NA,Enchanted,Speak Now
9,43,This is me praying that,Enchanted,Speak Now
9,44,This was the very first page,Enchanted,Speak Now
9,45,Not where the storyline ends,Enchanted,Speak Now
9,46,My thoughts will echo your name,Enchanted,Speak Now
9,47,Until I see you again,Enchanted,Speak Now
9,48,These are the words I held back,Enchanted,Speak Now
9,49,As I was leaving too soon,Enchanted,Speak Now
9,50,I was enchanted to meet you,Enchanted,Speak Now
9,51,Please don't be in love,Enchanted,Speak Now
9,52,With someone else,Enchanted,Speak Now
9,53,Please don't have somebody,Enchanted,Speak Now
9,54,Waiting on you,Enchanted,Speak Now
9,55,Please don't be in love,Enchanted,Speak Now
9,56,With someone else,Enchanted,Speak Now
9,57,Please don't have somebody,Enchanted,Speak Now
9,58,Waiting on you,Enchanted,Speak Now
9,59,This night is sparkling,Enchanted,Speak Now
9,60,Don't you let it go,Enchanted,Speak Now
9,61,I'm wonderstruck,Enchanted,Speak Now
9,62,Blushing all the way home,Enchanted,Speak Now
9,63,I'll spend forever,Enchanted,Speak Now
9,64,Wondering if you knew,Enchanted,Speak Now
9,65,This night is flawless,Enchanted,Speak Now
9,66,Don't you let it go,Enchanted,Speak Now
9,67,I'm wonderstruck,Enchanted,Speak Now
9,68,Dancing around all alone,Enchanted,Speak Now
9,69,I'll spend forever,Enchanted,Speak Now
9,70,Wondering if you knew,Enchanted,Speak Now
9,71,I was enchanted to meet you,Enchanted,Speak Now
9,72,Please don't be in love,Enchanted,Speak Now
9,73,With someone else,Enchanted,Speak Now
9,74,Please don't have somebody,Enchanted,Speak Now
9,75,Waiting on you,Enchanted,Speak Now
10,1,Now go stand in the corner and think about what you did,Better Than Revenge,Speak Now
10,2,"Ha, time for a little revenge",Better Than Revenge,Speak Now
10,3,The story starts when it was hot and it was summer and,Better Than Revenge,Speak Now
10,4,"I had it all, I had him right there, where I wanted him",Better Than Revenge,Speak Now
10,5,"She came along, got him alone, and let's hear the applause",Better Than Revenge,Speak Now
10,6,She took him faster than you can say sabotage,Better Than Revenge,Speak Now
10,7,"I never saw it coming, wouldn't have suspected it",Better Than Revenge,Speak Now
10,8,I underestimated just who I was dealing with,Better Than Revenge,Speak Now
10,9,She had to know the pain was beating on me like a drum,Better Than Revenge,Speak Now
10,10,She underestimated just who she was stealing from,Better Than Revenge,Speak Now
10,11,She's not a saint and she's not what you think,Better Than Revenge,Speak Now
10,12,"She's an actress, whoa",Better Than Revenge,Speak Now
10,13,She's better known for the things that she does,Better Than Revenge,Speak Now
10,14,"On the mattress, whoa",Better Than Revenge,Speak Now
10,15,Soon she's gonna find stealing other people's toys,Better Than Revenge,Speak Now
10,16,On the playground won't make you many friends,Better Than Revenge,Speak Now
10,17,"She should keep in mind, she should keep in mind",Better Than Revenge,Speak Now
10,18,"There is nothing I do better than revenge, ha!",Better Than Revenge,Speak Now
10,19,She looks at life like it's a party and she's on the list,Better Than Revenge,Speak Now
10,20,She looks at me like I'm a trend and she's so over it,Better Than Revenge,Speak Now
10,21,I think her ever-present frown is a little troubling,Better Than Revenge,Speak Now
10,22,And she thinks I'm psycho 'cause I like to rhyme her name with things,Better Than Revenge,Speak Now
10,23,But sophistication isn't what you wear or who you know,Better Than Revenge,Speak Now
10,24,Or pushing people down to get you where you wanna go,Better Than Revenge,Speak Now
10,25,"Oh, they didn't teach you that in prep school, so it's up to me",Better Than Revenge,Speak Now
10,26,But no amount of vintage dresses gives you dignity,Better Than Revenge,Speak Now
10,27,(Think about what you did),Better Than Revenge,Speak Now
10,28,She's not a saint and she's not what you think,Better Than Revenge,Speak Now
10,29,"She's an actress, whoa",Better Than Revenge,Speak Now
10,30,She's better known for the things that she does,Better Than Revenge,Speak Now
10,31,"On the mattress, whoa",Better Than Revenge,Speak Now
10,32,Soon she's gonna find stealing other people's toys,Better Than Revenge,Speak Now
10,33,On the playground won't make you many friends,Better Than Revenge,Speak Now
10,34,"She should keep in mind, she should keep in mind",Better Than Revenge,Speak Now
10,35,"There is nothing I do better than revenge, ha!",Better Than Revenge,Speak Now
10,36,"I'm just another thing for you to roll your eyes at, honey",Better Than Revenge,Speak Now
10,37,"You might have him, but haven't you heard?",Better Than Revenge,Speak Now
10,38,"I'm just another thing for you to roll your eyes at, honey",Better Than Revenge,Speak Now
10,39,"You might have him, but I always get the last word",Better Than Revenge,Speak Now
10,40,"Whoa, whoa-ah-oh",Better Than Revenge,Speak Now
10,41,She's not a saint and she's not what you think,Better Than Revenge,Speak Now
10,42,"She's an actress, whoa (She deserved it)",Better Than Revenge,Speak Now
10,43,She's better known for the things that she does,Better Than Revenge,Speak Now
10,44,"On the mattress, whoa",Better Than Revenge,Speak Now
10,45,Soon she's gonna find stealing other people's toys,Better Than Revenge,Speak Now
10,46,On the playground won't make you many friends,Better Than Revenge,Speak Now
10,47,"She should keep in mind, she should keep in mind",Better Than Revenge,Speak Now
10,48,"There is nothing I do better than revenge, ha!",Better Than Revenge,Speak Now
10,49,Do you still feel like you know what you're doing?,Better Than Revenge,Speak Now
10,50,"'Cause I don't think you do, oh (No, no, no, no)",Better Than Revenge,Speak Now
10,51,Do you still feel like you know what you're doing? (No),Better Than Revenge,Speak Now
10,52,"I don't think you do, I don't think you do",Better Than Revenge,Speak Now
10,53,"Let's hear the applause (Come on, come on)",Better Than Revenge,Speak Now
10,54,"Come on, show me how much better you are",Better Than Revenge,Speak Now
10,55,"(So much better, yeah?)",Better Than Revenge,Speak Now
10,56,See you deserve some applause,Better Than Revenge,Speak Now
10,57,'Cause you're so much better,Better Than Revenge,Speak Now
10,58,She took him faster than you could say sabotage,Better Than Revenge,Speak Now
11,1,I guess you really did it this time,Innocent,Speak Now
11,2,Left yourself in your war path,Innocent,Speak Now
11,3,Lost your balance on a tightrope,Innocent,Speak Now
11,4,Lost your mind trying to get it back,Innocent,Speak Now
11,5,Wasn't it easier in your lunchbox days?,Innocent,Speak Now
11,6,Always a bigger bed to crawl into,Innocent,Speak Now
11,7,Wasn't it beautiful when you believed in everything,Innocent,Speak Now
11,8,And everybody believed in you?,Innocent,Speak Now
11,9,"It's alright, just wait and see",Innocent,Speak Now
11,10,Your string of lights is still bright to me,Innocent,Speak Now
11,11,"Oh, who you are is not where you've been",Innocent,Speak Now
11,12,You're still an innocent,Innocent,Speak Now
11,13,You're still an innocent,Innocent,Speak Now
11,14,Did some things you can't speak of,Innocent,Speak Now
11,15,"But at night, you live it all again",Innocent,Speak Now
11,16,You wouldn't be shattered on the floor now,Innocent,Speak Now
11,17,If only you had seen what you know now then,Innocent,Speak Now
11,18,Wasn't it easier in your firefly-catching days?,Innocent,Speak Now
11,19,"When everything out of reach, someone bigger brought down to you",Innocent,Speak Now
11,20,Wasn't it beautiful running wild 'til you fell asleep,Innocent,Speak Now
11,21,Before the monsters caught up to you?,Innocent,Speak Now
11,22,"It's alright, just wait and see",Innocent,Speak Now
11,23,Your string of lights is still bright to me,Innocent,Speak Now
11,24,"Oh, who you are is not where you've been",Innocent,Speak Now
11,25,You're still an innocent,Innocent,Speak Now
11,26,"It's okay, life is a tough crowd32, and still growing up now",Innocent,Speak Now
11,27,Who you are is not what you did,Innocent,Speak Now
11,28,You're still an innocent,Innocent,Speak Now
11,29,Time turns flames to embers,Innocent,Speak Now
11,30,You'll have new Septembers,Innocent,Speak Now
11,31,Every one of us has messed up too,Innocent,Speak Now
11,32,Lives change like the weather,Innocent,Speak Now
11,33,I hope you remember,Innocent,Speak Now
11,34,"Today is never too late to be brand new, oh",Innocent,Speak Now
11,35,"It's alright, just wait and see",Innocent,Speak Now
11,36,Your string of lights is still bright to me,Innocent,Speak Now
11,37,"Oh, who you are is not where you've been",Innocent,Speak Now
11,38,You're still an innocent,Innocent,Speak Now
11,39,"It's okay, life is a tough crowd32, and still growing up now",Innocent,Speak Now
11,40,Who you are is not what you did,Innocent,Speak Now
11,41,You're still an innocent,Innocent,Speak Now
11,42,You're still an innocent,Innocent,Speak Now
11,43,Lost your balance on a tightrope,Innocent,Speak Now
11,44,It's never too late to get it back,Innocent,Speak Now
13,1,I still remember the look on your face,Last Kiss,Speak Now
13,2,Lit through the darkness at 1:58,Last Kiss,Speak Now
13,3,The words that you whispered,Last Kiss,Speak Now
13,4,For just us to know,Last Kiss,Speak Now
13,5,You told me you loved me,Last Kiss,Speak Now
13,6,So why did you go away?,Last Kiss,Speak Now
13,7,Away,Last Kiss,Speak Now
13,8,I do recall now the smell of the rain,Last Kiss,Speak Now
13,9,Fresh on the pavement,Last Kiss,Speak Now
13,10,I ran off the plane,Last Kiss,Speak Now
13,11,That July 9th,Last Kiss,Speak Now
13,12,The beat of your heart,Last Kiss,Speak Now
13,13,It jumps through your shirt,Last Kiss,Speak Now
13,14,I can still feel your arms,Last Kiss,Speak Now
13,15,But now I'll go sit on the floor,Last Kiss,Speak Now
13,16,Wearing your clothes,Last Kiss,Speak Now
13,17,All that I know is,Last Kiss,Speak Now
13,18,I don't know how to be something you miss,Last Kiss,Speak Now
13,19,I never thought we'd have a last kiss,Last Kiss,Speak Now
13,20,Never imagined we'd end like this,Last Kiss,Speak Now
13,21,"Your name, forever the name on my lips",Last Kiss,Speak Now
13,22,I do remember the swing of your step,Last Kiss,Speak Now
13,23,"The life of the party, you're showing off again",Last Kiss,Speak Now
13,24,And I roll my eyes and then,Last Kiss,Speak Now
13,25,You pull me in,Last Kiss,Speak Now
13,26,I'm not much for dancing,Last Kiss,Speak Now
13,27,But for you I did,Last Kiss,Speak Now
13,28,"Because I love your handshake, meeting my father",Last Kiss,Speak Now
13,29,I love how you walk with your hands in your pockets,Last Kiss,Speak Now
13,30,How you'd kiss me when I was in the middle of saying something,Last Kiss,Speak Now
13,31,There's not a day I don't miss those rude interruptions,Last Kiss,Speak Now
13,32,And I'll go sit on the floor,Last Kiss,Speak Now
13,33,Wearing your clothes,Last Kiss,Speak Now
13,34,All that I know is,Last Kiss,Speak Now
13,35,I don't know how to be something you miss,Last Kiss,Speak Now
13,36,I never thought we'd have a last kiss,Last Kiss,Speak Now
13,37,I never imagined we'd end like this,Last Kiss,Speak Now
13,38,"Your name, forever the name on my lips, ooh",Last Kiss,Speak Now
13,39,So I'll watch your life in pictures like I used to watch you sleep,Last Kiss,Speak Now
13,40,And I feel you forget me like I used to feel you breathe,Last Kiss,Speak Now
13,41,And I keep up with our old friends just to ask them how you are,Last Kiss,Speak Now
13,42,Hope it's nice where you are,Last Kiss,Speak Now
13,43,And I hope the sun shines,Last Kiss,Speak Now
13,44,And it's a beautiful day,Last Kiss,Speak Now
13,45,And something reminds you,Last Kiss,Speak Now
13,46,You wish you had stayed,Last Kiss,Speak Now
13,47,You can plan for a change in weather and time,Last Kiss,Speak Now
13,48,But I never planned on you changing your mind,Last Kiss,Speak Now
13,49,So I'll go sit on the floor,Last Kiss,Speak Now
13,50,Wearing your clothes,Last Kiss,Speak Now
13,51,All that I know is,Last Kiss,Speak Now
13,52,I don't know how to be something you miss,Last Kiss,Speak Now
13,53,I never thought we'd have a last kiss,Last Kiss,Speak Now
13,54,Never imagined we'd end like this,Last Kiss,Speak Now
13,55,"Your name, forever the name on my lips",Last Kiss,Speak Now
13,56,Just like our last kiss,Last Kiss,Speak Now
13,57,Forever the name on my lips,Last Kiss,Speak Now
13,58,Forever the name on my lips,Last Kiss,Speak Now
13,59,Just like our last,Last Kiss,Speak Now
14,1,"I said, remember this moment, in the back of my mind",Long Live,Speak Now
14,2,The time we stood with our shaking hands,Long Live,Speak Now
14,3,The crowds in stands went wild,Long Live,Speak Now
14,4,We were the kings and the queens,Long Live,Speak Now
14,5,And they read off our names,Long Live,Speak Now
14,6,The night you danced like you knew our lives,Long Live,Speak Now
14,7,Would never be the same,Long Live,Speak Now
14,8,You held your head like a hero,Long Live,Speak Now
14,9,On a history book page,Long Live,Speak Now
14,10,It was the end of a decade,Long Live,Speak Now
14,11,But the start of an age,Long Live,Speak Now
14,12,Long live the walls we crashed through,Long Live,Speak Now
14,13,All the kingdom lights shined just for me and you,Long Live,Speak Now
14,14,"I was screaming, long live all the magic we made",Long Live,Speak Now
14,15,And bring on all the pretenders,Long Live,Speak Now
14,16,"One day, we will be remembered",Long Live,Speak Now
14,17,"I said, remember this feeling",Long Live,Speak Now
14,18,I passed the pictures around,Long Live,Speak Now
14,19,Of all the years that we stood there,Long Live,Speak Now
14,20,On the side-lines wishing for right now,Long Live,Speak Now
14,21,We are the kings and the queens,Long Live,Speak Now
14,22,You traded your baseball cap for a crown,Long Live,Speak Now
14,23,When they gave us our trophies,Long Live,Speak Now
14,24,And we held them up for our town,Long Live,Speak Now
14,25,And the cynics were outraged,Long Live,Speak Now
14,26,"Screaming, ""This is absurd""'Cause for a moment, a band of thieves",Long Live,Speak Now
14,27,In ripped up jeans got to rule the world,Long Live,Speak Now
14,28,Long live the walls we crashed through,Long Live,Speak Now
14,29,All the kingdom lights shined just for me and you,Long Live,Speak Now
14,30,"I was screaming, long live all the magic we made",Long Live,Speak Now
14,31,And bring on all the pretenders,Long Live,Speak Now
14,32,I'm not afraid,Long Live,Speak Now
14,33,Long live all the mountains we moved,Long Live,Speak Now
14,34,I had the time of my life fighting dragons with you,Long Live,Speak Now
14,35,"I was screaming, long live that look on your face",Long Live,Speak Now
14,36,And bring on all the pretenders,Long Live,Speak Now
14,37,"One day, we will be remembered",Long Live,Speak Now
14,38,Hold on to spinning around,Long Live,Speak Now
14,39,Confetti falls to the ground,Long Live,Speak Now
14,40,May these memories break our fall,Long Live,Speak Now
14,41,Will you take a moment?,Long Live,Speak Now
14,42,Promise me this,Long Live,Speak Now
14,43,That you'll stand by me forever,Long Live,Speak Now
14,44,"But if, God forbid, fate should step in",Long Live,Speak Now
14,45,And force us into a goodbye,Long Live,Speak Now
14,46,If you have children some day,Long Live,Speak Now
14,47,When they point to the pictures,Long Live,Speak Now
14,48,Please tell them my name,Long Live,Speak Now
14,49,Tell them how the crowds went wild,Long Live,Speak Now
14,50,Tell them how I hope they shine,Long Live,Speak Now
14,51,Long live the walls we crashed through,Long Live,Speak Now
14,52,"I had the time of my life, with you",Long Live,Speak Now
14,53,"Long, long live the walls we crashed through",Long Live,Speak Now
14,54,All the kingdom lights shined just for me and you,Long Live,Speak Now
14,55,"I was screaming, long live all the magic we made",Long Live,Speak Now
14,56,And bring on all the pretenders,Long Live,Speak Now
14,57,I'm not afraid,Long Live,Speak Now
14,58,"Singing, long live all the mountains we moved",Long Live,Speak Now
14,59,I had the time of my life fighting dragons with you,Long Live,Speak Now
14,60,"And long, long live that look on your face",Long Live,Speak Now
14,61,And bring on all the pretenders,Long Live,Speak Now
14,62,"One day, we will be remembered",Long Live,Speak Now
4,NA,NA,Speak Now,Speak Now
6,NA,NA,Mean,Speak Now
7,NA,NA,The Story of Us,Speak Now
12,NA,NA,Haunted,Speak Now
6,1,It feels like a perfect night,22,Red
6,2,To dress up like hipsters,22,Red
6,3,"And make fun of our exes, uh-uh, uh-uh",22,Red
6,4,It feels like a perfect night,22,Red
6,5,For breakfast at midnight,22,Red
6,6,"To fall in love with strangers, uh-uh, uh-uh",22,Red
6,7,Yeah,22,Red
6,8,"We're happy, free, confused, and lonely at the same time",22,Red
6,9,"It's miserable and magical, oh, yeah",22,Red
6,10,Tonight's the night when we forget about the deadlines,22,Red
6,11,"It's time, oh-oh",22,Red
6,12,"I don't know about you, but I'm feeling 22",22,Red
6,13,Everything will be alright if you keep me next to you,22,Red
6,14,"You don't know about me, but I'll bet you want to",22,Red
6,15,Everything will be alright if we just keep dancing like we're,22,Red
6,16,"22, 22",22,Red
6,17,It seems like one of those nights,22,Red
6,18,This place is too crowded,22,Red
6,19,"Too many cool kids, uh-uh, uh-uh",22,Red
6,20,"(Who's Taylor Swift, anyway? Ew)",22,Red
6,21,It seems like one of those nights,22,Red
6,22,We ditch the whole scene,22,Red
6,23,And end up dreaming,22,Red
6,24,Instead of sleeping,22,Red
6,25,Yeah,22,Red
6,26,"We're happy, free, confused, and lonely in the best way",22,Red
6,27,"It's miserable and magical, oh, yeah",22,Red
6,28,Tonight's the night when we forget about the heartbreaks,22,Red
6,29,"It's time, oh-oh",22,Red
6,30,(Hey!),22,Red
6,31,"I don't know about you, but I'm feeling 22",22,Red
6,32,Everything will be alright (Ooh) if you keep me next to you,22,Red
6,33,"You don't know about me, but I'll bet you want to",22,Red
6,34,Everything will be alright if (Alright),22,Red
6,35,"We just keep dancing like we're 22 (Oh, oh, oh, oh, oh)",22,Red
6,36,22 (I don't know about you),22,Red
6,37,"22, 22",22,Red
6,38,It feels like one of those nights,22,Red
6,39,We ditch the whole scene,22,Red
6,40,It feels like one of those nights,22,Red
6,41,We won't be sleeping,22,Red
6,42,It feels like one of those nights,22,Red
6,43,You look like bad news,22,Red
6,44,I gotta have you,22,Red
6,45,I gotta have you,22,Red
6,46,"Ooh, ooh, yeah",22,Red
6,47,(Hey!),22,Red
6,48,"I don't know about you, but I'm feeling 22",22,Red
6,49,Everything will be alright if (Ooh) you keep me next to you,22,Red
6,50,"You don't know about me, but I'll bet you want to",22,Red
6,51,Everything will be alright if we just keep dancing like we're,22,Red
6,52,"22 (Whoa, oh)",22,Red
6,53,22 (Dancing like),22,Red
6,54,"22 (Yeah, yeah), 22, (Yeah, yeah, yeah)",22,Red
6,55,It feels like one of those nights,22,Red
6,56,We ditch the whole scene,22,Red
6,57,It feels like one of those nights,22,Red
6,58,We won't be sleeping,22,Red
6,59,It feels like one of those nights,22,Red
6,60,You look like bad news,22,Red
6,61,I gotta have you,22,Red
6,62,I gotta have you,22,Red
7,1,"I bet this time of night, you're still up",I Almost Do,Red
7,2,I bet you're tired from a long hard week,I Almost Do,Red
7,3,I bet you're sitting in your chair by the window,I Almost Do,Red
7,4,Looking out at the city,I Almost Do,Red
7,5,And I bet sometimes you wonder about me,I Almost Do,Red
7,6,And I just want to tell you,I Almost Do,Red
7,7,It takes everything in me not to call you,I Almost Do,Red
7,8,And I wish I could run to you,I Almost Do,Red
7,9,And I hope you know that,I Almost Do,Red
7,10,Every time I don't,I Almost Do,Red
7,11,"I almost do, I almost do",I Almost Do,Red
7,12,I bet you think I either moved on or hate you,I Almost Do,Red
7,13,"‘Cause each time you reach out, there's no reply",I Almost Do,Red
7,14,"I bet it never, ever occurred to you",I Almost Do,Red
7,15,That I can't say hello to you,I Almost Do,Red
7,16,And risk another goodbye,I Almost Do,Red
7,17,And I just want to tell you,I Almost Do,Red
7,18,It takes everything in me not to call you,I Almost Do,Red
7,19,And I wish I could run to you,I Almost Do,Red
7,20,And I hope you know that,I Almost Do,Red
7,21,Every time I don't,I Almost Do,Red
7,22,"I almost do, I almost do",I Almost Do,Red
7,23,"Oh, we made quite a mess, babe",I Almost Do,Red
7,24,It's probably better off this way,I Almost Do,Red
7,25,"And I confess, babe",I Almost Do,Red
7,26,"In my dreams, you're touching my face",I Almost Do,Red
7,27,And asking me if I want to try again with you,I Almost Do,Red
7,28,And I almost do,I Almost Do,Red
7,29,And I just want to tell you,I Almost Do,Red
7,30,It takes everything in me not to call you,I Almost Do,Red
7,31,And I wish I could run to you,I Almost Do,Red
7,32,And I hope you know that,I Almost Do,Red
7,33,Every time I don't,I Almost Do,Red
7,34,"I almost do, I almost do",I Almost Do,Red
7,35,"I bet this time of night, you're still up",I Almost Do,Red
7,36,I bet you're tired from a long hard week,I Almost Do,Red
7,37,I bet you're sitting in your chair by the window,I Almost Do,Red
7,38,Looking out at the city,I Almost Do,Red
7,39,And I hope sometimes you wonder about me,I Almost Do,Red
10,1,Find myself at your door,The Last Time (Ft. Gary Lightbody),Red
10,2,Just like all those times before,The Last Time (Ft. Gary Lightbody),Red
10,3,I'm not sure how I got there,The Last Time (Ft. Gary Lightbody),Red
10,4,All roads they lead me here,The Last Time (Ft. Gary Lightbody),Red
10,5,I imagine you are home,The Last Time (Ft. Gary Lightbody),Red
10,6,"In your room, all alone",The Last Time (Ft. Gary Lightbody),Red
10,7,And you open your eyes into mine,The Last Time (Ft. Gary Lightbody),Red
10,8,And everything feels better,The Last Time (Ft. Gary Lightbody),Red
10,9,And right before your eyes,The Last Time (Ft. Gary Lightbody),Red
10,10,"I'm breaking, no past",The Last Time (Ft. Gary Lightbody),Red
10,11,No reasons why,The Last Time (Ft. Gary Lightbody),Red
10,12,Just you and me,The Last Time (Ft. Gary Lightbody),Red
10,13,This is the last time I'm asking you this,The Last Time (Ft. Gary Lightbody),Red
10,14,Put my name at the top of your list,The Last Time (Ft. Gary Lightbody),Red
